FECHA,CAUDAL
2019-04-26 20:00:00,937.0466999999999
2019-04-26 20:30:00,937.0466999999999
2019-04-26 21:00:00,937.0466999999999
2019-04-26 21:30:00,937.0466999999999
2019-04-26 22:00:00,937.0466999999999
2019-04-26 22:30:00,937.0466999999999
2019-04-26 23:00:00,732.4866999999999
2019-04-26 23:30:00,732.4866999999999
2019-04-27 00:00:00,630.2067
2019-04-27 00:30:00,630.2067
2019-04-27 01:00:00,630.2067
2019-04-27 01:30:00,630.2067
2019-04-27 02:00:00,630.2067
2019-04-27 02:30:00,630.2067
2019-04-27 03:00:00,630.2067
2019-04-27 03:30:00,630.2067
2019-04-27 04:00:00,630.2067
2019-04-27 04:30:00,630.2067
2019-04-27 05:00:00,630.2067
2019-04-27 05:30:00,630.2067
2019-04-27 06:00:00,630.2067
2019-04-27 06:30:00,630.2067
2019-04-27 07:00:00,630.2067
2019-04-27 07:30:00,630.2067
2019-04-27 08:00:00,630.2067
2019-04-27 08:30:00,630.2067
2019-04-27 09:00:00,630.2067
2019-04-27 09:30:00,630.2067
2019-04-27 10:00:00,732.4866999999999
2019-04-27 10:30:00,732.4866999999999
2019-04-27 11:00:00,732.4866999999999
2019-04-27 11:30:00,732.4866999999999
2019-04-27 12:00:00,732.4866999999999
2019-04-27 12:30:00,732.4866999999999
2019-04-27 13:00:00,732.4866999999999
2019-04-27 13:30:00,732.4866999999999
2019-04-27 14:00:00,885.9067
2019-04-27 14:30:00,885.9067
2019-04-27 15:00:00,783.6267
2019-04-27 15:30:00,783.6267
2019-04-27 16:00:00,732.4866999999999
2019-04-27 16:30:00,732.4866999999999
2019-04-27 17:00:00,732.4866999999999
2019-04-27 17:30:00,732.4866999999999
2019-04-27 18:00:00,732.4866999999999
2019-04-27 18:30:00,732.4866999999999
2019-04-27 19:00:00,937.0466999999999
2019-04-27 19:30:00,937.0466999999999
2019-04-27 20:00:00,937.0466999999999
2019-04-27 20:30:00,937.0466999999999
2019-04-27 21:00:00,1257.4467
2019-04-27 21:30:00,1257.4467
2019-04-27 22:00:00,1257.4467
2019-04-27 22:30:00,1257.4467
2019-04-27 23:00:00,1257.4467
2019-04-27 23:30:00,1257.4467
2019-04-28 00:00:00,1257.4467
2019-04-28 00:30:00,1204.0466999999999
2019-04-28 01:00:00,1204.0466999999999
2019-04-28 01:30:00,1204.0466999999999
2019-04-28 02:00:00,1204.0466999999999
2019-04-28 02:30:00,1204.0466999999999
2019-04-28 03:00:00,1204.0466999999999
2019-04-28 03:30:00,1204.0466999999999
2019-04-28 04:00:00,1204.0466999999999
2019-04-28 04:30:00,1204.0466999999999
2019-04-28 05:00:00,1204.0466999999999
2019-04-28 05:30:00,1204.0466999999999
2019-04-28 06:00:00,1204.0466999999999
2019-04-28 06:30:00,1204.0466999999999
2019-04-28 07:00:00,1204.0466999999999
2019-04-28 07:30:00,1204.0466999999999
2019-04-28 08:00:00,1204.0466999999999
2019-04-28 08:30:00,1204.0466999999999
2019-04-28 09:00:00,897.2067
2019-04-28 09:30:00,897.2067
2019-04-28 10:00:00,897.2067
2019-04-28 10:30:00,897.2067
2019-04-28 11:00:00,897.2067
2019-04-28 11:30:00,897.2067
2019-04-28 12:00:00,897.2067
2019-04-28 12:30:00,897.2067
2019-04-28 13:00:00,897.2067
2019-04-28 13:30:00,897.2067
2019-04-28 14:00:00,948.3466999999999
2019-04-28 14:30:00,948.3466999999999
2019-04-28 15:00:00,948.3466999999999
2019-04-28 15:30:00,948.3466999999999
2019-04-28 16:00:00,897.2067
2019-04-28 16:30:00,897.2067
2019-04-28 17:00:00,897.2067
2019-04-28 17:30:00,897.2067
2019-04-28 18:00:00,897.2067
2019-04-28 18:30:00,897.2067
2019-04-28 19:00:00,1204.0466999999999
2019-04-28 19:30:00,1204.0466999999999
2019-04-28 20:00:00,1204.0466999999999
2019-04-28 20:30:00,1204.0466999999999
2019-04-28 21:00:00,1204.0466999999999
2019-04-28 21:30:00,1204.0466999999999
2019-04-28 22:00:00,1204.0466999999999
2019-04-28 22:30:00,1204.0466999999999
2019-04-28 23:00:00,1204.0466999999999
2019-04-28 23:30:00,1204.0466999999999
2019-04-29 00:00:00,1204.0466999999999
2019-04-29 00:30:00,1204.0466999999999
2019-04-29 01:00:00,1204.0466999999999
2019-04-29 01:30:00,1204.0466999999999
2019-04-29 02:00:00,1150.6466999999998
2019-04-29 02:30:00,1150.6466999999998
2019-04-29 03:00:00,1150.6466999999998
2019-04-29 03:30:00,1150.6466999999998
2019-04-29 04:00:00,1150.6466999999998
2019-04-29 04:30:00,1150.6466999999998
2019-04-29 05:00:00,1150.6466999999998
2019-04-29 05:30:00,1150.6466999999998
2019-04-29 06:00:00,937.0466999999999
2019-04-29 06:30:00,937.0466999999999
2019-04-29 07:00:00,937.0466999999999
2019-04-29 07:30:00,937.0466999999999
2019-04-29 08:00:00,937.0466999999999
2019-04-29 08:30:00,937.0466999999999
2019-04-29 09:00:00,937.0466999999999
2019-04-29 09:30:00,937.0466999999999
2019-04-29 10:00:00,937.0466999999999
2019-04-29 10:30:00,937.0466999999999
2019-04-29 11:00:00,937.0466999999999
2019-04-29 11:30:00,937.0466999999999
2019-04-29 12:00:00,937.0466999999999
2019-04-29 12:30:00,937.0466999999999
2019-04-29 13:00:00,937.0466999999999
2019-04-29 13:30:00,937.0466999999999
2019-04-29 14:00:00,937.0466999999999
2019-04-29 14:30:00,937.0466999999999
2019-04-29 15:00:00,937.0466999999999
2019-04-29 15:30:00,937.0466999999999
2019-04-29 16:00:00,937.0466999999999
2019-04-29 16:30:00,937.0466999999999
2019-04-29 17:00:00,937.0466999999999
2019-04-29 17:30:00,937.0466999999999
2019-04-29 18:00:00,937.0466999999999
2019-04-29 18:30:00,937.0466999999999
2019-04-29 19:00:00,937.0466999999999
2019-04-29 19:30:00,937.0466999999999
2019-04-29 20:00:00,937.0466999999999
2019-04-29 20:30:00,937.0466999999999
2019-04-29 21:00:00,937.0466999999999
2019-04-29 21:30:00,937.0466999999999
2019-04-29 22:00:00,937.0466999999999
2019-04-29 22:30:00,937.0466999999999
2019-04-29 23:00:00,732.4866999999999
2019-04-29 23:30:00,732.4866999999999
2019-04-30 00:00:00,630.2067
