AÑO,MES,DIA,FECHA,HORA,KW-H
2016,2,lunes,15,15,2900
2016,2,lunes,15,16,2800
2016,2,lunes,15,17,2700
2016,2,lunes,15,18,2800
2016,2,lunes,15,19,3000
2016,2,lunes,15,20,3100
2016,2,lunes,15,21,3100
2016,2,lunes,15,22,3100
2016,2,lunes,15,23,3100
2016,2,martes,16,0,3700
2016,2,martes,16,1,3200
2016,2,martes,16,2,3200
2016,2,martes,16,3,3200
2016,2,martes,16,4,3400
2016,2,martes,16,5,3200
2016,2,martes,16,6,3200
2016,2,martes,16,7,3200
2016,2,martes,16,8,3200
2016,2,martes,16,9,3200
2016,2,martes,16,10,3800
2016,2,martes,16,11,3800
2016,2,martes,16,12,3800
2016,2,martes,16,13,3800
2016,2,martes,16,14,3800
2016,2,martes,16,15,3800
2016,2,martes,16,16,3800
2016,2,martes,16,17,3800
2016,2,martes,16,18,3800
2016,2,martes,16,19,3900
2016,2,martes,16,20,3900
2016,2,martes,16,21,3900
2016,2,martes,16,22,3700
2016,2,martes,16,23,3600
2016,2,miércoles,17,0,3600
2016,2,miércoles,17,1,3400
2016,2,miércoles,17,2,3600
2016,2,miércoles,17,3,3600
2016,2,miércoles,17,4,3600
2016,2,miércoles,17,5,3600
2016,2,miércoles,17,6,3400
2016,2,miércoles,17,7,3600
2016,2,miércoles,17,8,3600
2016,2,miércoles,17,9,3900
2016,2,miércoles,17,10,3900
2016,2,miércoles,17,11,3900
2016,2,miércoles,17,12,3900
2016,2,miércoles,17,13,3400
2016,2,miércoles,17,14,3400
2016,2,miércoles,17,15,3400
2016,2,miércoles,17,16,3400
2016,2,miércoles,17,17,3500
2016,2,miércoles,17,18,3800
2016,2,miércoles,17,19,3800
2016,2,miércoles,17,20,3800
2016,2,miércoles,17,21,3900
2016,2,miércoles,17,22,3900
2016,2,miércoles,17,23,3900
2016,2,jueves,18,0,3900
2016,2,jueves,18,1,4000
2016,2,jueves,18,2,4000
2016,2,jueves,18,3,3900
2016,2,jueves,18,4,3800
2016,2,jueves,18,5,3900
2016,2,jueves,18,6,3900
2016,2,jueves,18,7,3900
2016,2,jueves,18,8,3800
2016,2,jueves,18,9,3400
2016,2,jueves,18,10,3400
2016,2,jueves,18,11,3400
2016,2,jueves,18,12,3400
2016,2,jueves,18,13,3400
2016,2,jueves,18,14,3400
2016,2,jueves,18,15,3400
2016,2,jueves,18,16,2800
2016,2,jueves,18,17,3000
2016,2,jueves,18,18,3000
2016,2,jueves,18,19,3000
2016,2,jueves,18,20,3000
2016,2,jueves,18,21,3100
2016,2,jueves,18,22,3100
2016,2,jueves,18,23,2400
2016,2,viernes,19,0,2400
2016,2,viernes,19,1,2800
2016,2,viernes,19,2,2400
2016,2,viernes,19,3,2400
2016,2,viernes,19,4,2400
2016,2,viernes,19,5,2200
2016,2,viernes,19,6,2900
2016,2,viernes,19,7,3100
2016,2,viernes,19,8,3000
2016,2,viernes,19,9,3000
2016,2,viernes,19,10,3000
2016,2,viernes,19,11,3000
2016,2,viernes,19,12,3000
2016,2,viernes,19,13,3000
2016,2,viernes,19,14,3000
2016,2,viernes,19,15,3300
2016,2,viernes,19,16,3300
2016,2,viernes,19,17,3000
2016,2,viernes,19,18,3000
2016,2,viernes,19,19,2300
2016,2,viernes,19,20,2300
2016,2,viernes,19,21,2300
2016,2,viernes,19,22,2300
2016,2,viernes,19,23,2300
2016,2,sábado,20,0,2300
2016,2,sábado,20,1,2000
2016,2,sábado,20,2,1900
2016,2,sábado,20,3,1800
2016,2,sábado,20,4,1800
2016,2,sábado,20,5,2000
2016,2,sábado,20,6,2500
2016,2,sábado,20,7,3100
2016,2,sábado,20,8,3100
2016,2,sábado,20,9,3200
2016,2,sábado,20,10,3200
2016,2,sábado,20,11,3200
2016,2,sábado,20,12,3000
2016,2,sábado,20,13,2400
2016,2,sábado,20,14,2400
2016,2,sábado,20,15,2400
2016,2,sábado,20,16,2400
2016,2,sábado,20,17,2400
2016,2,sábado,20,18,2400
2016,2,sábado,20,19,2400
2016,2,sábado,20,20,2400
2016,2,sábado,20,21,2400
2016,2,sábado,20,22,2400
2016,2,sábado,20,23,2400
2016,2,domingo,21,0,2400
2016,2,domingo,21,1,2400
2016,2,domingo,21,2,2500
2016,2,domingo,21,3,2300
2016,2,domingo,21,4,2000
2016,2,domingo,21,5,2000
2016,2,domingo,21,6,2200
2016,2,domingo,21,7,3000
2016,2,domingo,21,8,3000
2016,2,domingo,21,9,3000
2016,2,domingo,21,10,2800
2016,2,domingo,21,11,2800
2016,2,domingo,21,12,2700
2016,2,domingo,21,13,2400
2016,2,domingo,21,14,2400
2016,2,domingo,21,15,2400
2016,2,domingo,21,16,2000
2016,2,domingo,21,17,2000
2016,2,domingo,21,18,2000
2016,2,domingo,21,19,2100
2016,2,domingo,21,20,2100
2016,2,domingo,21,21,2100
2016,2,domingo,21,22,2100
2016,2,domingo,21,23,2100
2016,2,lunes,22,0,2100
2016,2,lunes,22,1,2500
2016,2,lunes,22,2,2300
2016,2,lunes,22,3,2300
2016,2,lunes,22,4,2300
2016,2,lunes,22,5,2300
2016,2,lunes,22,6,2500
2016,2,lunes,22,7,2400
2016,2,lunes,22,8,900
2016,2,lunes,22,9,0
2016,2,lunes,22,10,0
2016,2,lunes,22,11,0
2016,2,lunes,22,12,0
2016,2,lunes,22,13,0
2016,2,lunes,22,14,0
2016,2,lunes,22,15,0
2016,2,lunes,22,16,0
2016,2,lunes,22,17,2800
2016,2,lunes,22,18,2800
2016,2,lunes,22,19,2900
2016,2,lunes,22,20,2900
2016,2,lunes,22,21,2900
2016,2,lunes,22,22,2900
2016,2,lunes,22,23,2500
2016,2,martes,23,0,2500
2016,2,martes,23,1,2500
2016,2,martes,23,2,2500
2016,2,martes,23,3,2500
2016,2,martes,23,4,2500
2016,2,martes,23,5,2400
2016,2,martes,23,6,2600
2016,2,martes,23,7,2600
2016,2,martes,23,8,2200
2016,2,martes,23,9,2000
2016,2,martes,23,10,2000
2016,2,martes,23,11,2000
2016,2,martes,23,12,2000
2016,2,martes,23,13,2000
2016,2,martes,23,14,2000
2016,2,martes,23,15,2000
2016,2,martes,23,16,2000
2016,2,martes,23,17,2000
2016,2,martes,23,18,2000
2016,2,martes,23,19,2000
2016,2,martes,23,20,2000
2016,2,martes,23,21,2000
2016,2,martes,23,22,2000
2016,2,martes,23,23,2000
2016,2,miércoles,24,0,2000
2016,2,miércoles,24,1,2000
2016,2,miércoles,24,2,2000
2016,2,miércoles,24,3,2000
2016,2,miércoles,24,4,2000
2016,2,miércoles,24,5,2000
2016,2,miércoles,24,6,2200
2016,2,miércoles,24,7,2200
2016,2,miércoles,24,8,2200
2016,2,miércoles,24,9,2000
2016,2,miércoles,24,10,1800
2016,2,miércoles,24,11,1600
2016,2,miércoles,24,12,1600
2016,2,miércoles,24,13,1600
2016,2,miércoles,24,14,1600
2016,2,miércoles,24,15,1600
2016,2,miércoles,24,16,1800
2016,2,miércoles,24,17,1800
2016,2,miércoles,24,18,1800
2016,2,miércoles,24,19,2600
2016,2,miércoles,24,20,2600
2016,2,miércoles,24,21,2600
2016,2,miércoles,24,22,2200
2016,2,miércoles,24,23,2000
2016,2,jueves,25,0,2000
2016,2,jueves,25,1,2000
2016,2,jueves,25,2,3200
2016,2,jueves,25,3,3200
2016,2,jueves,25,4,3200
2016,2,jueves,25,5,3200
2016,2,jueves,25,6,3200
2016,2,jueves,25,7,3200
2016,2,jueves,25,8,3200
2016,2,jueves,25,9,2400
2016,2,jueves,25,10,2400
2016,2,jueves,25,11,2400
2016,2,jueves,25,12,2400
2016,2,jueves,25,13,2200
2016,2,jueves,25,14,2200
2016,2,jueves,25,15,2200
2016,2,jueves,25,16,2200
2016,2,jueves,25,17,2200
2016,2,jueves,25,18,2200
2016,2,jueves,25,19,2200
2016,2,jueves,25,20,2200
2016,2,jueves,25,21,2200
2016,2,jueves,25,22,2400
2016,2,jueves,25,23,2400
2016,2,viernes,26,0,2400
2016,2,viernes,26,1,2400
2016,2,viernes,26,2,2400
2016,2,viernes,26,3,2400
2016,2,viernes,26,4,1600
2016,2,viernes,26,5,1600
2016,2,viernes,26,6,1600
2016,2,viernes,26,7,1600
2016,2,viernes,26,8,1600
2016,2,viernes,26,9,1800
2016,2,viernes,26,10,1800
2016,2,viernes,26,11,1800
2016,2,viernes,26,12,1800
2016,2,viernes,26,13,1800
2016,2,viernes,26,14,1800
2016,2,viernes,26,15,1800
2016,2,viernes,26,16,1800
2016,2,viernes,26,17,1800
2016,2,viernes,26,18,1800
2016,2,viernes,26,19,1800
2016,2,viernes,26,20,1800
2016,2,viernes,26,21,1800
2016,2,viernes,26,22,1800
2016,2,viernes,26,23,1800
2016,2,sábado,27,0,1800
2016,2,sábado,27,1,1600
2016,2,sábado,27,2,1600
2016,2,sábado,27,3,1600
2016,2,sábado,27,4,1600
2016,2,sábado,27,5,1600
2016,2,sábado,27,6,1600
2016,2,sábado,27,7,1600
2016,2,sábado,27,8,1600
2016,2,sábado,27,9,1600
2016,2,sábado,27,10,1600
2016,2,sábado,27,11,1500
2016,2,sábado,27,12,1400
2016,2,sábado,27,13,1200
2016,2,sábado,27,14,1000
2016,2,sábado,27,15,1000
2016,2,sábado,27,16,1200
2016,2,sábado,27,17,1300
2016,2,sábado,27,18,1300
2016,2,sábado,27,19,1300
2016,2,sábado,27,20,1300
2016,2,sábado,27,21,1300
2016,2,sábado,27,22,1300
2016,2,sábado,27,23,1300
2016,2,domingo,28,0,1800
2016,2,domingo,28,1,1800
2016,2,domingo,28,2,1800
2016,2,domingo,28,3,1800
2016,2,domingo,28,4,1800
2016,2,domingo,28,5,1800
2016,2,domingo,28,6,1800
2016,2,domingo,28,7,1600
2016,2,domingo,28,8,1500
2016,2,domingo,28,9,1300
2016,2,domingo,28,10,1300
2016,2,domingo,28,11,1300
2016,2,domingo,28,12,1300
2016,2,domingo,28,13,1300
2016,2,domingo,28,14,1300
2016,2,domingo,28,15,1300
2016,2,domingo,28,16,1300
2016,2,domingo,28,17,1200
2016,2,domingo,28,18,900
2016,2,domingo,28,19,1600
2016,2,domingo,28,20,1600
2016,2,domingo,28,21,1600
2016,2,domingo,28,22,1300
2016,2,domingo,28,23,1000
2016,2,lunes,29,0,1000
2016,2,lunes,29,1,1400
2016,2,lunes,29,2,2000
2016,2,lunes,29,3,2000
2016,2,lunes,29,4,2000
2016,2,lunes,29,5,2000
2016,2,lunes,29,6,2400
2016,2,lunes,29,7,2400
2016,2,lunes,29,8,2400
2016,2,lunes,29,9,2400
2016,2,lunes,29,10,2300
2016,2,lunes,29,11,2300
2016,2,lunes,29,12,2200
2016,2,lunes,29,13,2400
2016,2,lunes,29,14,2400
2016,2,lunes,29,15,2600
2016,2,lunes,29,16,2600
2016,2,lunes,29,17,2600
2016,2,lunes,29,18,2600
2016,2,lunes,29,19,3000
2016,2,lunes,29,20,3000
2016,2,lunes,29,21,3000
2016,2,lunes,29,22,3000
2016,2,lunes,29,23,3000
2016,3,martes,1,0,3000
2016,3,martes,1,1,3000
2016,3,martes,1,2,3000
2016,3,martes,1,3,3000
2016,3,martes,1,4,3000
2016,3,martes,1,5,3000
2016,3,martes,1,6,3800
2016,3,martes,1,7,3800
2016,3,martes,1,8,3800
2016,3,martes,1,9,3400
2016,3,martes,1,10,2600
2016,3,martes,1,11,2600
2016,3,martes,1,12,2600
2016,3,martes,1,13,3300
2016,3,martes,1,14,3200
2016,3,martes,1,15,3400
2016,3,martes,1,16,3200
2016,3,martes,1,17,3200
2016,3,martes,1,18,3200
2016,3,martes,1,19,3200
2016,3,martes,1,20,3200
2016,3,martes,1,21,3200
2016,3,martes,1,22,3200
2016,3,martes,1,23,3200
2016,3,miércoles,2,0,3400
2016,3,miércoles,2,1,3800
2016,3,miércoles,2,2,3900
2016,3,miércoles,2,3,3900
2016,3,miércoles,2,4,3900
2016,3,miércoles,2,5,3900
2016,3,miércoles,2,6,3900
2016,3,miércoles,2,7,3900
2016,3,miércoles,2,8,3900
2016,3,miércoles,2,9,3800
2016,3,miércoles,2,10,3500
2016,3,miércoles,2,11,3500
2016,3,miércoles,2,12,3500
2016,3,miércoles,2,13,3400
2016,3,miércoles,2,14,3800
2016,3,miércoles,2,15,4000
2016,3,miércoles,2,16,4000
2016,3,miércoles,2,17,4000
2016,3,miércoles,2,18,4000
2016,3,miércoles,2,19,4000
2016,3,miércoles,2,20,4000
2016,3,miércoles,2,21,4000
2016,3,miércoles,2,22,4000
2016,3,miércoles,2,23,4000
2016,3,jueves,3,0,4000
2016,3,jueves,3,1,4000
2016,3,jueves,3,2,3900
2016,3,jueves,3,3,3900
2016,3,jueves,3,4,3900
2016,3,jueves,3,5,3900
2016,3,jueves,3,6,4100
2016,3,jueves,3,7,4100
2016,3,jueves,3,8,4100
2016,3,jueves,3,9,4000
2016,3,jueves,3,10,3300
2016,3,jueves,3,11,2600
2016,3,jueves,3,12,2800
2016,3,jueves,3,13,2800
2016,3,jueves,3,14,3000
2016,3,jueves,3,15,3000
2016,3,jueves,3,16,3000
2016,3,jueves,3,17,3000
2016,3,jueves,3,18,3100
2016,3,jueves,3,19,3100
2016,3,jueves,3,20,3100
2016,3,jueves,3,21,3100
2016,3,jueves,3,22,3100
2016,3,jueves,3,23,3100
2016,3,viernes,4,0,3100
2016,3,viernes,4,1,3100
2016,3,viernes,4,2,3100
2016,3,viernes,4,3,3100
2016,3,viernes,4,4,3100
2016,3,viernes,4,5,3100
2016,3,viernes,4,6,3100
2016,3,viernes,4,7,3800
2016,3,viernes,4,8,3800
2016,3,viernes,4,9,2800
2016,3,viernes,4,10,2200
2016,3,viernes,4,11,2200
2016,3,viernes,4,12,2300
2016,3,viernes,4,13,2200
2016,3,viernes,4,14,2200
2016,3,viernes,4,15,2200
2016,3,viernes,4,16,2000
2016,3,viernes,4,17,2000
2016,3,viernes,4,18,2400
2016,3,viernes,4,19,3200
2016,3,viernes,4,20,3200
2016,3,viernes,4,21,3200
2016,3,viernes,4,22,3200
2016,3,viernes,4,23,3200
2016,3,sábado,5,0,3200
2016,3,sábado,5,1,2900
2016,3,sábado,5,2,2900
2016,3,sábado,5,3,2900
2016,3,sábado,5,4,2900
2016,3,sábado,5,5,2900
2016,3,sábado,5,6,3000
2016,3,sábado,5,7,3100
2016,3,sábado,5,8,3100
2016,3,sábado,5,9,4000
2016,3,sábado,5,10,4000
2016,3,sábado,5,11,4000
2016,3,sábado,5,12,3700
2016,3,sábado,5,13,3800
2016,3,sábado,5,14,4000
2016,3,sábado,5,15,4000
2016,3,sábado,5,16,4000
2016,3,sábado,5,17,4000
2016,3,sábado,5,18,4000
2016,3,sábado,5,19,4000
2016,3,sábado,5,20,3900
2016,3,sábado,5,21,3900
2016,3,sábado,5,22,3900
2016,3,sábado,5,23,3800
2016,3,domingo,6,0,3800
2016,3,domingo,6,1,3800
2016,3,domingo,6,2,3800
2016,3,domingo,6,3,3800
2016,3,domingo,6,4,3800
2016,3,domingo,6,5,4000
2016,3,domingo,6,6,4000
2016,3,domingo,6,7,3900
2016,3,domingo,6,8,4000
2016,3,domingo,6,9,3600
2016,3,domingo,6,10,3300
2016,3,domingo,6,11,3200
2016,3,domingo,6,12,3300
2016,3,domingo,6,13,3200
2016,3,domingo,6,14,3200
2016,3,domingo,6,15,2800
2016,3,domingo,6,16,2800
2016,3,domingo,6,17,2800
2016,3,domingo,6,18,2800
2016,3,domingo,6,19,3000
2016,3,domingo,6,20,3000
2016,3,domingo,6,21,3000
2016,3,domingo,6,22,3000
2016,3,domingo,6,23,3000
2016,3,lunes,7,0,2800
2016,3,lunes,7,1,3000
2016,3,lunes,7,2,2400
2016,3,lunes,7,3,2200
2016,3,lunes,7,4,2200
2016,3,lunes,7,5,2200
2016,3,lunes,7,6,2400
2016,3,lunes,7,7,2500
2016,3,lunes,7,8,2400
2016,3,lunes,7,9,2400
2016,3,lunes,7,10,2400
2016,3,lunes,7,11,2400
2016,3,lunes,7,12,2400
2016,3,lunes,7,13,2400
2016,3,lunes,7,14,2000
2016,3,lunes,7,15,2000
2016,3,lunes,7,16,2000
2016,3,lunes,7,17,2000
2016,3,lunes,7,18,2000
2016,3,lunes,7,19,3000
2016,3,lunes,7,20,3000
2016,3,lunes,7,21,3000
2016,3,lunes,7,22,2800
2016,3,lunes,7,23,2600
2016,3,martes,8,0,2600
2016,3,martes,8,1,2600
2016,3,martes,8,2,2600
2016,3,martes,8,3,2600
2016,3,martes,8,4,2600
2016,3,martes,8,5,2600
2016,3,martes,8,6,2600
2016,3,martes,8,7,2600
2016,3,martes,8,8,2600
2016,3,martes,8,9,2400
2016,3,martes,8,10,2400
2016,3,martes,8,11,2400
2016,3,martes,8,12,2400
2016,3,martes,8,13,2000
2016,3,martes,8,14,2000
2016,3,martes,8,15,1800
2016,3,martes,8,16,1600
2016,3,martes,8,17,1600
2016,3,martes,8,18,1600
2016,3,martes,8,19,2600
2016,3,martes,8,20,2800
2016,3,martes,8,21,3200
2016,3,martes,8,22,3200
2016,3,martes,8,23,3200
2016,3,miércoles,9,0,3200
2016,3,miércoles,9,1,3200
2016,3,miércoles,9,2,3200
2016,3,miércoles,9,3,3200
2016,3,miércoles,9,4,3200
2016,3,miércoles,9,5,3200
2016,3,miércoles,9,6,3200
2016,3,miércoles,9,7,3200
2016,3,miércoles,9,8,3200
2016,3,miércoles,9,9,3200
2016,3,miércoles,9,10,3200
2016,3,miércoles,9,11,3200
2016,3,miércoles,9,12,3200
2016,3,miércoles,9,13,2800
2016,3,miércoles,9,14,2400
2016,3,miércoles,9,15,2200
2016,3,miércoles,9,16,2200
2016,3,miércoles,9,17,2200
2016,3,miércoles,9,18,2600
2016,3,miércoles,9,19,3000
2016,3,miércoles,9,20,3000
2016,3,miércoles,9,21,3000
2016,3,miércoles,9,22,3000
2016,3,miércoles,9,23,3000
2016,3,jueves,10,0,2600
2016,3,jueves,10,1,2000
2016,3,jueves,10,2,2000
2016,3,jueves,10,3,2000
2016,3,jueves,10,4,2000
2016,3,jueves,10,5,2000
2016,3,jueves,10,6,2700
2016,3,jueves,10,7,2700
2016,3,jueves,10,8,2700
2016,3,jueves,10,9,2700
2016,3,jueves,10,10,2700
2016,3,jueves,10,11,2800
2016,3,jueves,10,12,2800
2016,3,jueves,10,13,2800
2016,3,jueves,10,14,2400
2016,3,jueves,10,15,2400
2016,3,jueves,10,16,2000
2016,3,jueves,10,17,2000
2016,3,jueves,10,18,2600
2016,3,jueves,10,19,2600
2016,3,jueves,10,20,2600
2016,3,jueves,10,21,2200
2016,3,jueves,10,22,2200
2016,3,jueves,10,23,2000
2016,3,viernes,11,0,2000
2016,3,viernes,11,1,2000
2016,3,viernes,11,2,2000
2016,3,viernes,11,3,2000
2016,3,viernes,11,4,2000
2016,3,viernes,11,5,2000
2016,3,viernes,11,6,2000
2016,3,viernes,11,7,2000
2016,3,viernes,11,8,2000
2016,3,viernes,11,9,2000
2016,3,viernes,11,10,2000
2016,3,viernes,11,11,2000
2016,3,viernes,11,12,2000
2016,3,viernes,11,13,2000
2016,3,viernes,11,14,1800
2016,3,viernes,11,15,1800
2016,3,viernes,11,16,1600
2016,3,viernes,11,17,1600
2016,3,viernes,11,18,2000
2016,3,viernes,11,19,3000
2016,3,viernes,11,20,3000
2016,3,viernes,11,21,3000
2016,3,viernes,11,22,2800
2016,3,viernes,11,23,2000
2016,3,sábado,12,0,2000
2016,3,sábado,12,1,2000
2016,3,sábado,12,2,2000
2016,3,sábado,12,3,2000
2016,3,sábado,12,4,2000
2016,3,sábado,12,5,2000
2016,3,sábado,12,6,2000
2016,3,sábado,12,7,2000
2016,3,sábado,12,8,2000
2016,3,sábado,12,9,2400
2016,3,sábado,12,10,2600
2016,3,sábado,12,11,3200
2016,3,sábado,12,12,3400
2016,3,sábado,12,13,3400
2016,3,sábado,12,14,3400
2016,3,sábado,12,15,2600
2016,3,sábado,12,16,2600
2016,3,sábado,12,17,2600
2016,3,sábado,12,18,2600
2016,3,sábado,12,19,3000
2016,3,sábado,12,20,3000
2016,3,sábado,12,21,3000
2016,3,sábado,12,22,3200
2016,3,sábado,12,23,3200
2016,3,domingo,13,0,3400
2016,3,domingo,13,1,3600
2016,3,domingo,13,2,4000
2016,3,domingo,13,3,4000
2016,3,domingo,13,4,4000
2016,3,domingo,13,5,4000
2016,3,domingo,13,6,4200
2016,3,domingo,13,7,4400
2016,3,domingo,13,8,4400
2016,3,domingo,13,9,4400
2016,3,domingo,13,10,4400
2016,3,domingo,13,11,4400
2016,3,domingo,13,12,4400
2016,3,domingo,13,13,4400
2016,3,domingo,13,14,4400
2016,3,domingo,13,15,4400
2016,3,domingo,13,16,4400
2016,3,domingo,13,17,4400
2016,3,domingo,13,18,4400
2016,3,domingo,13,19,4400
2016,3,domingo,13,20,4400
2016,3,domingo,13,21,4400
2016,3,domingo,13,22,4000
2016,3,domingo,13,23,4000
2016,3,lunes,14,0,4000
2016,3,lunes,14,1,4000
2016,3,lunes,14,2,4000
2016,3,lunes,14,3,3700
2016,3,lunes,14,4,3400
2016,3,lunes,14,5,3400
2016,3,lunes,14,6,3000
2016,3,lunes,14,7,3000
2016,3,lunes,14,8,3100
2016,3,lunes,14,9,3800
2016,3,lunes,14,10,3800
2016,3,lunes,14,11,3800
2016,3,lunes,14,12,3800
2016,3,lunes,14,13,3200
2016,3,lunes,14,14,2800
2016,3,lunes,14,15,3000
2016,3,lunes,14,16,3000
2016,3,lunes,14,17,2600
2016,3,lunes,14,18,2200
2016,3,lunes,14,19,2800
2016,3,lunes,14,20,3000
2016,3,lunes,14,21,3000
2016,3,lunes,14,22,2700
2016,3,lunes,14,23,2400
2016,3,martes,15,0,2400
2016,3,martes,15,1,2400
2016,3,martes,15,2,2400
2016,3,martes,15,3,2400
2016,3,martes,15,4,2400
2016,3,martes,15,5,2400
2016,3,martes,15,6,3300
2016,3,martes,15,7,3400
2016,3,martes,15,8,3200
2016,3,martes,15,9,3300
2016,3,martes,15,10,3300
2016,3,martes,15,11,3300
2016,3,martes,15,12,3200
2016,3,martes,15,13,3200
2016,3,martes,15,14,3200
2016,3,martes,15,15,2800
2016,3,martes,15,16,2800
2016,3,martes,15,17,2800
2016,3,martes,15,18,2400
2016,3,martes,15,19,2800
2016,3,martes,15,20,2800
2016,3,martes,15,21,3000
2016,3,martes,15,22,2600
2016,3,martes,15,23,2400
2016,3,miércoles,16,0,2500
2016,3,miércoles,16,1,2400
2016,3,miércoles,16,2,2400
2016,3,miércoles,16,3,2400
2016,3,miércoles,16,4,2400
2016,3,miércoles,16,5,2400
2016,3,miércoles,16,6,2400
2016,3,miércoles,16,7,2500
2016,3,miércoles,16,8,2500
2016,3,miércoles,16,9,2500
2016,3,miércoles,16,10,2500
2016,3,miércoles,16,11,2500
2016,3,miércoles,16,12,2500
2016,3,miércoles,16,13,3200
2016,3,miércoles,16,14,3200
2016,3,miércoles,16,15,3200
2016,3,miércoles,16,16,3200
2016,3,miércoles,16,17,3200
2016,3,miércoles,16,18,2600
2016,3,miércoles,16,19,3000
2016,3,miércoles,16,20,3000
2016,3,miércoles,16,21,2800
2016,3,miércoles,16,22,2200
2016,3,miércoles,16,23,2000
2016,3,jueves,17,0,2000
2016,3,jueves,17,1,2000
2016,3,jueves,17,2,2000
2016,3,jueves,17,3,2000
2016,3,jueves,17,4,2000
2016,3,jueves,17,5,2000
2016,3,jueves,17,6,2600
2016,3,jueves,17,7,2600
2016,3,jueves,17,8,2700
2016,3,jueves,17,9,3200
2016,3,jueves,17,10,3200
2016,3,jueves,17,11,3400
2016,3,jueves,17,12,3400
2016,3,jueves,17,13,3400
2016,3,jueves,17,14,4000
2016,3,jueves,17,15,4000
2016,3,jueves,17,16,4000
2016,3,jueves,17,17,4100
2016,3,jueves,17,18,4000
2016,3,jueves,17,19,4000
2016,3,jueves,17,20,4200
2016,3,jueves,17,21,4000
2016,3,jueves,17,22,4000
2016,3,jueves,17,23,4200
2016,3,viernes,18,0,4100
2016,3,viernes,18,1,4000
2016,3,viernes,18,2,4000
2016,3,viernes,18,3,4000
2016,3,viernes,18,4,4000
2016,3,viernes,18,5,4000
2016,3,viernes,18,6,4000
2016,3,viernes,18,7,3800
2016,3,viernes,18,8,3800
2016,3,viernes,18,9,3900
2016,3,viernes,18,10,3900
2016,3,viernes,18,11,3900
2016,3,viernes,18,12,3900
2016,3,viernes,18,13,4000
2016,3,viernes,18,14,4000
2016,3,viernes,18,15,4000
2016,3,viernes,18,16,4000
2016,3,viernes,18,17,4100
2016,3,viernes,18,18,4100
2016,3,viernes,18,19,4000
2016,3,viernes,18,20,4100
2016,3,viernes,18,21,4000
2016,3,viernes,18,22,4000
2016,3,viernes,18,23,4000
2016,3,sábado,19,0,4000
2016,3,sábado,19,1,3800
2016,3,sábado,19,2,3800
2016,3,sábado,19,3,3800
2016,3,sábado,19,4,3800
2016,3,sábado,19,5,3800
2016,3,sábado,19,6,3800
2016,3,sábado,19,7,3400
2016,3,sábado,19,8,3600
2016,3,sábado,19,9,4000
2016,3,sábado,19,10,4000
2016,3,sábado,19,11,4100
2016,3,sábado,19,12,4300
2016,3,sábado,19,13,4300
2016,3,sábado,19,14,4300
2016,3,sábado,19,15,4300
2016,3,sábado,19,16,4300
2016,3,sábado,19,17,3500
2016,3,sábado,19,18,3600
2016,3,sábado,19,19,4000
2016,3,sábado,19,20,4000
2016,3,sábado,19,21,4000
2016,3,sábado,19,22,4000
2016,3,sábado,19,23,4000
2016,3,domingo,20,0,4000
2016,3,domingo,20,1,4000
2016,3,domingo,20,2,4000
2016,3,domingo,20,3,4000
2016,3,domingo,20,4,4000
2016,3,domingo,20,5,4000
2016,3,domingo,20,6,4000
2016,3,domingo,20,7,4600
2016,3,domingo,20,8,4600
2016,3,domingo,20,9,4600
2016,3,domingo,20,10,4600
2016,3,domingo,20,11,4400
2016,3,domingo,20,12,4400
2016,3,domingo,20,13,4600
2016,3,domingo,20,14,4600
2016,3,domingo,20,15,4400
2016,3,domingo,20,16,4200
2016,3,domingo,20,17,4100
2016,3,domingo,20,18,3800
2016,3,domingo,20,19,4300
2016,3,domingo,20,20,4600
2016,3,domingo,20,21,4600
2016,3,domingo,20,22,4700
2016,3,domingo,20,23,4500
2016,3,lunes,21,0,4400
2016,3,lunes,21,1,4000
2016,3,lunes,21,2,4000
2016,3,lunes,21,3,4000
2016,3,lunes,21,4,4200
2016,3,lunes,21,5,4500
2016,3,lunes,21,6,4500
2016,3,lunes,21,7,4500
2016,3,lunes,21,8,4500
2016,3,lunes,21,9,4500
2016,3,lunes,21,10,4500
2016,3,lunes,21,11,4500
2016,3,lunes,21,12,4300
2016,3,lunes,21,13,4300
2016,3,lunes,21,14,4300
2016,3,lunes,21,15,4000
2016,3,lunes,21,16,4000
2016,3,lunes,21,17,4000
2016,3,lunes,21,18,4000
2016,3,lunes,21,19,4000
2016,3,lunes,21,20,4000
2016,3,lunes,21,21,4000
2016,3,lunes,21,22,4000
2016,3,lunes,21,23,4000
2016,3,martes,22,0,4100
2016,3,martes,22,1,4100
2016,3,martes,22,2,4200
2016,3,martes,22,3,4200
2016,3,martes,22,4,4200
2016,3,martes,22,5,4200
2016,3,martes,22,6,4200
2016,3,martes,22,7,4200
2016,3,martes,22,8,4200
2016,3,martes,22,9,4200
2016,3,martes,22,10,4200
2016,3,martes,22,11,4000
2016,3,martes,22,12,4000
2016,3,martes,22,13,4000
2016,3,martes,22,14,4000
2016,3,martes,22,15,3800
2016,3,martes,22,16,3600
2016,3,martes,22,17,3600
2016,3,martes,22,18,3600
2016,3,martes,22,19,3900
2016,3,martes,22,20,3900
2016,3,martes,22,21,4100
2016,3,martes,22,22,3800
2016,3,martes,22,23,3500
2016,3,miércoles,23,0,3400
2016,3,miércoles,23,1,3400
